Brand,Name,Category,Colors,Price,Sizes,Count_Sizes,Color_Name,product_Code,Review,Rating,Features,Comfort
Woodland,Dark Navy Casual Sandal For Men,Men,2,1 997,5,"['40', '41', '42', '43', '44']",DNAVY,FGC015033351A,NA,NA,"Everyday casual sandal in dark navy for men by Woodland is made from long lasting nubuck and has rubber outsole with moderate traction on it. Adjustable hook-and-loop strap gives a custom fit while the Woodland branding in contrast colour accentuates the look of the sandal.
Product Features:
Nubuck
Rubber outsole
Hook-and-loop strap",Nubuck Rubber outsole Hook-and-loop strap
Woodland,Lgrey/Yellow Sports Shoes For Men,Men,2,7 495,7,"['39', '40', '41', '42', '43', '44', '45']",LGREY/YELLOW,FGC0DN0AR922A,NA,NA,"An all-activity sports shoes for men is set on a flexible outsole with arch support and tread on it, a moulded midsole that acts as a shock absorber and a mesh upper that keeps the shoes breathable. Engineered for stability the lgrey/yellow sports shoes for men features a stand-out silhouette and delivers comfort & performance.
Material :-
Mesh",Mesh
Woodland,Woodland RB BROWN Back Strap Floater Sandals,Men,2,2 895,0,[],RB BROWN,FGC0Q9010371E,NA,NA,Comfortable pair of floater sandals with a nubuck leather upper that provides comfort and enhances the overall look. The sandals feature a back strap and Hook & Loop strap closure for a comfort fit. The durable rubber sole gives it a firm gripping on multiple surfaces and the EVA foot-bed comforts foot all day long.,
Woodland,Dgrey Flip-Flop For Men,Men,2,419,2,"['40', '41']",DGREY,FGC0Q6039192A,NA,NA,"Everyday wear laid-back flip-flop is set on rubber sole and comfortable EVA foot bed. The dgrey flip-flop for men has broad textured straps, moderate tread on outsole, and is perfect for beach vacations.
Material :-
EVA",EVA
Woodland,Woodland CAMEL TREKKING SHOES,Men,2,2 747,4,"['39', '40', '41', '43']",CAMEL,FGC051027541A,NA,NA,Woodland Camel Trekking casual shoe designed for a casual look but a comfortable wear. It has a suede finish for a glove like fit with rubberised foam 8MM insole to prevent blisters and other trekking wounds and WDL sole for flexibility and grip. As a whole a good choice for trekkers and others who go for adventure sports.,Woodland Camel Trekking casual shoe designed for a casual look but a comfortable wear. It has a suede finish for a glove like fit with rubberised foam 8MM insole to prevent blisters and other trekking wounds and WDL sole for flexibility and grip. As a whole a good choice for trekkers and others who go for adventure sports.
Woodland,Woodland Khaki Trekking Casual Shoes,Men,3,3 297,0,[],KHAKI,FGC015023481A,NA,NA,"Get this robust and rugged pair of high ankle casual outdoor activity shoes with an all-over solid pattern and lace-up details with anti-corrosive metal fittings on top to protect your feet from lace pressure and a wear resistant Nubuck upper. The grooved RPA sole and shock absorbing midsole allows you to climb and brake effortlessly providing an excellent traction on muddy and rocky terrains. It is a tough shoe for traveling over steep, rocky terrains with high level of comfort provided by the insole sheet. The shoe also features a contrasting color cushioned collar support that helps foot movement
Product features:
RPA sole
Anti-corrosive metal fittings
Cushioned collar support",RPA sole Anti-corrosive metal fittings Cushioned collar support
Woodland,Black Slipper For Men,Men,3,1 097,0,[],BLACK,FGC0AY029521A,NA,NA,"Super comfortable black slipper in luxurious leather for men comes in a arched heel support, durable polyurethane sole and rubberized foam insole that forms the cushioned foot bed.
Product Features:
Leather
PU Sole
Rubberized foam insole",Leather PU Sole Rubberized foam insole
Woodland,Tan Fisherman Sandal,Men,2,2 577,2,"['40', '41']",TAN,FGC0180T0012A,NA,NA,"Tan colour closed sandal from Woods are perfect for all outdoor activities this summer season. The fisherman-style sandal is designed for rough wear while also being soft on your feet. Keeping the sandal secure are Hook & Loop closure on it that give a custom fit and the outsole provides comfort and superior traction.
Product Features:
Leather
Closed toe
Hook & Loop closure",Leather Closed toe Hook & Loop closure
Woodland,Woodland DNavy 4 Casual Shoes,Men,3,2 497,3,"['43', '44', '45']",DNAVY 4,FGC0X6024541A,NA,NA,"A pair of dark navy colored round toe casual shoes from Woodland. The oiled nubuck upper with an all over solid pattern, rust free metal eyelets and stitching details along with Woodland branding on sides gives the shoe a very trendy look. The patterned TPU/PU sole gives it a moderate traction on surfaces making it ideal for walk through cities and airports.
Product Features:
TPU/PU sole
Lace-ups
Nubuck",TPU/PU sole Lace-ups Nubuck
Woodland,Brown Toe Grip Sandal For Men,Men,2,1 947,5,"['40', '41', '42', '43', '44']",BROWN,FGC0AR033891A,NA,NA,"Comfortable brown sandals by Woodland is crafted from long lasting leather. Polyurethane soles provide good grip on all surfaces. Featuring a strappy design with buckle detail and a toe grip for added security the sandals are perfect for the summer months and apt for brisk walks through cities, malls and parks.
Product Features:
Leather
PU outsole",Leather PU outsole
Woodland,Dbeige Casual Shoes For Men,Men,3,2 500,1,['40'],DBEIGE,FGC0B3025101C,NA,NA,"Soft leather adds a street-chic style to this casual shoe for men from Woodland. The dbeige shoe is set on a chunky TPU/PU sole and features a Woodland explore more branding on tongue. There is mild cushioning on collar and moderate tread on outsole making the shoe ideal for casual walks or running daily errands.
Material:
Softy NDM
Outsole: TPU/PU
Insole: Leather",Softy NDM Outsole: TPU/PU Insole: Leather
Woodland,Dark Navy Casual Sandal For Men,Men,2,2 097,3,"['40', '41', '42']",DNAVY,FGC0L4033321A,NA,NA,"Trail ready dark navy sandals by Woodland are made from buff nubuck and has outsole with deep lugs and shock absorbing phylon midsole gives traction and stability on multiple surfaces. Adjustable hook-and-loop strap gives a custom fit while mild cushioning under high abrasion areas provides more comfort.
Product Features:
Buff nubuck
Phylon midsole
Hook-and-loop strap",Buff nubuck Phylon midsole Hook-and-loop strap
Woodland,Olive Slide Sandal For Men,Men,2,824,4,"['42', '43', '44', '45']",OLIVE,FGC0Q6038252A,NA,NA,"A contoured footbed offers superior comfort in a lightweight olive slide sandal made from flexible EVA.
Material :-
EVA",EVA
Woodland,Blue Sneaker For Women,Men,2,4 797,6,"['36', '37', '38', '39', '40', '41']",BLUE,FLC0510R1982A,NA,NA,"Chunky sole street style blue sneaker stands out for its silhouette and colored waves on sides. The suede sneaker for women features rear pull tab, mesh detail on upper and tongue that keeps it breathable and a webbed lacing style.
Material :-
Suede",Suede
Woodland,Grey/Owhite Slip-On Sneaker For Men,Men,3,1 606,1,['45'],GREY/OWHITE,FGC0Y9040392A,NA,NA,"A mesh and polyurethane upper lends optimal breathability to a contemporary grey/owhite slip-on sneaker set on flexible EVA outsole and fabric foam insole cushioned foot bed for long-lasting wear.
Material :-
Mesh PU",Mesh PU
Woodland,Olive Slider Sandal For Men,Men,5,777,1,['42'],OLIVE,FGC0Q6038752A,NA,NA,"A lightweight olive slider sandal for men features printed Woodland label on the slide strap and is built with refined yet casual style. Crafted from EVA the sandal is flexible and has a soft foot bed, the EVA sole with moderate tread on it makes it ideal for casual walks and for perfect for indoor use.
Material:
EVA
Outsole: EVA
Insole: EVA",EVA Outsole: EVA Insole: EVA
Woodland,OLIVE GREEN Hiking Boots For Men,Men,3,2 937,3,"['42', '43', '45']",OLIVE GREEN,FGC0V70R8021Z,NA,NA,"Sturdy pair of olive green boots from Woodland are crafted from durable nubuck upper. The boots feature an elaborate and effective lacing system with rust free D-ring eyelets, cushioned collars and tongue that protect feet from lace pressure, a molded EVA midsole and durable rubber outsole that supports without adding too much weight. The rubberized foam insole adds cushioning to the hardwearing shoes that are perfect for your next hiking adventure.
Product Features:
Cushioned collars
Rubber sole
Rubberized foam insole",Cushioned collars Rubber sole Rubberized foam insole
Woodland,Blue/White Slipper For Men,Men,2,300,0,[],BLUE/WHITE,FGC0P9019321A,NA,NA,"Flexible rubber construction offers easy comfort in a classic, beach-ready flip-flop that has a versatile appeal. Blue/white slipper for men has moderate tread on outsole, soft EVA foot bed and comes with broad colorful straps.
Product Details:
Rubber outsole
EVA foot bed",Rubber outsole EVA foot bed
Woodland,Pink Wedge Heel Slipper,Men,2,1 500,5,"['36', '37', '38', '39', '40']",PINK,FLC0180U3792A,NA,NA,"Set on a wedge heel, these slipper are crafted from soft leather by Woods. The slipper features a buckle detail on straps, and a cushioned comfortable foot bed.
Product Features:
Leather
Buckle detail",Leather Buckle detail
Woodland,Woodland CAMEL Outdoor Shoes,Men,3,2 397,6,"['40', '41', '42', '43', '44', '45']",CAMEL,FGC015027061A,NA,NA,"Woodland offers a versatile round toe lace-up low ankle shoes for all weather with a wear resistant nubuck upper. Designed to provide support and stability the Rubber sole with deep lugs offers a firm grip along with shock absorption and is ideal for long walks around cities and towns providing an all-day comfort and support. The shoe also features rubberised foam insole padding and cushioned collars which provides cushioning and stability to the foot.
Product features:
Rubber Sole
Rubberised foam insole
Mildly cushioned collars","Woodland offers a versatile round toe lace-up low ankle shoes for all weather with a wear resistant nubuck upper. Designed to provide support and stability the Rubber sole with deep lugs offers a firm grip along with shock absorption and is ideal for long walks around cities and towns providing an all-day comfort and support. The shoe also features rubberised foam insole padding and cushioned collars which provides cushioning and stability to the foot.
Product features: Rubber Sole Rubberised foam insole Mildly cushioned collars"
Woodland,Dubai Khaki Boots For Men,Men,2,2 817,0,[],DUBAI KHAKI,FGC0L4042601A,NA,NA,"The lace-up high ankle boot for men is crafted durable buff nubuck and has a versatile appeal to it. The Dubai khaki boot for men is grounded by arch-supporting TPU/PU outsole and soft mesh foam insole. The boot also features D-ring eyelets, rear pull tab, padding on collar and tongue, and smartly placed perforations on side that keeps the boot ventilated and breathable.
Material :-
Nubuck
TPU/PU Sole
Mesh Foam Insole",Nubuck TPU/PU Sole Mesh Foam Insole
Woodland,Black Formal Shoes,Men,2,4 997,1,['44'],BLACK,FGF0180U3832A,NA,NA,"A sleek leather shoes in black with the addition of a double monk strap closure at the upper and a chiseled cap toe. The comfortable pair of shoes are rested on a small stacked heel and will add a stylishly relaxed touch to formal outfits.
Product Features:
Leather
Monk strap
Stacked Heel
Cap toe",Leather Monk strap Stacked Heel Cap toe
Woodland,Woodland KHAKI Basic Sandal,Men,3,2 217,5,"['40', '41', '42', '43', '44']",KHAKI,FGC0550R8261Z,NA,NA,Get this pair of comfort sandals crafted with Nubuck leather upper leather lining and rubber sole this pair of floaters ensures great cushioning soft feel and good grip on all surfaces. Featuring twin buckled straps for snug-fitting support this pair of floaters also has textured geometric pattern and Woodland branding on the straps.,Get this pair of comfort sandals crafted with Nubuck leather upper leather lining and rubber sole this pair of floaters ensures great cushioning soft feel and good grip on all surfaces. Featuring twin buckled straps for snug-fitting support this pair of floaters also has textured geometric pattern and Woodland branding on the straps.
Woodland,Black Slipper For Men,Men,2,2 217,7,"['39', '40', '41', '42', '43', '44', '45']",BLACK,FGC0CG032981A,NA,NA,"Slipper in black comes in a modern design and arch support. Built from polished nubuck the durable slipper features a phylon foot bed for increased comfort. Pair the slipper with shorts or denim to complete your summer look.
Product Features:
Polished nubuck
Phylon foot bed",Polished nubuck Phylon foot bed
Woodland,Brown Sandal For Men,Men,3,2 246,6,"['40', '41', '42', '43', '44', '45']",BROWN,FGC018041442A,NA,NA,"An open-toe sandal with straps and leather construction adds texture to this everyday wear brown sandal for men. The sandal is grounded by PU sole and features arch heel support and soft leather foot bed for superior comfort.
Material :-
Leather
PU Sole
Leather Insole",Leather PU Sole Leather Insole
Woodland,Black Wedge Heel Slip On Shoes,Men,2,1 500,2,"['40', '41']",BLACK,FLC0510U8172A,NA,NA,"Minimalist wedge heel slip on shoes for women in suede finish is a wardrobe-staple. The slip-on shoes features a polished metal detail, has a cushioned insole for all-day comfort.
Product features:
Suede
Slip-on",Suede Slip-on
